filename,subject_id,attr_eye_height_ratio,attr_eye_width_ratio,attr_eye_aspect_ratio,attr_eye_tilt_deg,attr_eye_spacing_ratio,attr_eye_asymmetry,attr_iris_vertical_pos,attr_brow_length_ratio,attr_brow_thickness_ratio,attr_brow_tilt_deg,attr_brow_curvature,attr_brow_gap_ratio,attr_brow_eye_gap,attr_nose_length_ratio,attr_nose_width_ratio,attr_nose_bridge_depth,attr_nose_aspect,attr_nose_tip_angle,attr_mouth_width_ratio,attr_lip_thickness_ratio,attr_lip_ratio,attr_mouth_corner_angle,attr_forehead_height_ratio,attr_forehead_width_ratio,attr_chin_length_ratio,attr_jaw_width_ratio,attr_chin_angle_deg,attr_face_ratio,attr_upper_lower_ratio,attr_philtrum_length_ratio,attr_cheekbone_width_ratio,attr_cheekbone_protrusion,attr_cheekbone_position,eye_type,eyebrow_type,nose_type,mouth_type,forehead_type,chin_type,face_shape,philtrum_type,cheekbone_type
M0281_01_1_M.png,M0281,대,장,보통,수평,넓음,대칭,정상,단,굵은,하강형,직선,넓음,좁음,단,넓음,높음,넓적,보통,소,보통,아랫입술우세,처진입,넓음,넓음,긴,넓음,둥근,넓적,균형,보통,보통,평탄,낮음,공작안,단미,보통코,보통입,넓은이마,각턱,둥근형,보통인중,평평한광대
M0282_01_1_M.png,M0282,소,장,세장형,처진눈,좁음,비대칭,정상,장,가늘,하강형,아치형,좁음,넓음,단,넓음,높음,넓적,들창코,중,보통,아랫입술우세,처진입,보통,좁음,긴,보통,보통,길쭉,균형,짧음,넓음,평탄,낮음,음양안,초승달눈썹,들창코,보통입,좁은이마,긴턱,계란형,짧은인중,평평한광대
M0283_01_1_M.png,M0283,소,단,세장형,처진눈,넓음,비대칭,상삼백,장,굵은,상승형,완만,보통,넓음,단,보통,낮음,넓적,들창코,중,두꺼움,아랫입술우세,처진입,좁음,보통,긴,넓음,뾰족,넓적,균형,보통,보통,보통,높음,음양안,농미,들창코,받침입,좁은이마,각턱,둥근형,보통인중,보통광대
M0285_01_1_M.png,M0285,소,중,세장형,수평,보통,비대칭,정상,중,보통,수평,완만,보통,넓음,중,보통,보통,균형,보통,중,얇음,아랫입술우세,수평,보통,보통,긴,보통,둥근,보통,균형,보통,보통,보통,낮음,음양안,초승달눈썹,보통코,일자입,보통이마,둥근턱,계란형,보통인중,낮은광대
M0286_01_1_M.png,M0286,중,중,보통,올라간눈,넓음,대칭,정상,중,가늘,수평,완만,넓음,보통,중,넓음,보통,균형,보통,대,두꺼움,아랫입술우세,올라간입,보통,넓음,보통,좁음,뾰족,길쭉,균형,짧음,보통,보통,보통,보통눈,초승달눈썹,주먹코,복입,보통이마,V라인턱,긴형,짧은인중,보통광대
M0287_01_1_M.png,M0287,소,중,보통,수평,보통,대칭,정상,중,가늘,하강형,완만,보통,보통,중,넓음,보통,균형,보통,대,두꺼움,아랫입술우세,수평,좁음,좁음,보통,보통,뾰족,길쭉,균형,짧음,보통,보통,보통,보통눈,초승달눈썹,주먹코,받침입,좁은이마,보통턱,긴형,짧은인중,보통광대
M0288_01_1_M.png,M0288,대,중,둥근형,수평,보통,대칭,정상,단,보통,상승형,아치형,좁음,보통,단,보통,높음,넓적,매부리,중,두꺼움,아랫입술우세,처진입,좁음,좁음,보통,넓음,둥근,보통,균형,짧음,넓음,보통,낮음,도화안,연미,단코,받침입,좁은이마,각턱,계란형,짧은인중,낮은광대
M0289_01_1_M.png,M0289,대,장,둥근형,올라간눈,보통,대칭,정상,장,가늘,수평,완만,넓음,보통,중,넓음,낮음,균형,보통,중,두꺼움,아랫입술우세,올라간입,보통,넓음,짧음,보통,뾰족,길쭉,균형,짧음,좁음,보통,보통,용안,초승달눈썹,주먹코,복입,보통이마,짧은턱,긴형,짧은인중,보통광대
M0291_01_1_M.png,M0291,대,장,둥근형,올라간눈,보통,대칭,정상,중,가늘,수평,완만,보통,보통,장,보통,보통,길쭉,보통,중,얇음,아랫입술우세,올라간입,보통,보통,보통,좁음,뾰족,보통,균형,보통,보통,돌출,보통,용안,초승달눈썹,보통코,다문입,보통이마,V라인턱,보통형,보통인중,보통광대
M0292_01_1_M.png,M0292,대,장,둥근형,처진눈,보통,대칭,상삼백,장,보통,상승형,완만,넓음,넓음,단,넓음,보통,넓적,들창코,소,두꺼움,아랫입술우세,수평,보통,넓음,짧음,보통,보통,길쭉,균형,보통,보통,보통,높음,삼백안,초승달눈썹,들창코,받침입,보통이마,짧은턱,계란형,보통인중,보통광대
M0293_01_1_M.png,M0293,소,중,세장형,처진눈,넓음,대칭,상삼백,중,가늘,상승형,아치형,넓음,넓음,중,넓음,낮음,넓적,들창코,대,두꺼움,아랫입술우세,처진입,보통,보통,보통,보통,보통,길쭉,균형,보통,보통,보통,높음,삼백안,초승달눈썹,들창코,받침입,보통이마,보통턱,계란형,보통인중,보통광대
M0294_01_1_M.png,M0294,중,중,보통,올라간눈,넓음,대칭,정상,중,보통,수평,완만,보통,보통,중,보통,보통,균형,보통,대,보통,아랫입술우세,올라간입,보통,보통,보통,좁음,보통,보통,균형,보통,보통,보통,낮음,보통눈,초승달눈썹,보통코,보통입,보통이마,보통턱,계란형,보통인중,낮은광대
M0295_01_1_M.png,M0295,대,장,둥근형,수평,보통,대칭,정상,단,가늘,수평,아치형,보통,넓음,장,넓음,보통,길쭉,보통,대,보통,아랫입술우세,올라간입,좁음,보통,짧음,넓음,보통,길쭉,균형,보통,넓음,보통,보통,공작안,초승달눈썹,주먹코,보통입,좁은이마,짧은턱,계란형,보통인중,보통광대
M0296_01_1_M.png,M0296,소,단,세장형,수평,좁음,대칭,정상,중,가늘,하강형,직선,좁음,좁음,중,좁음,보통,균형,보통,중,보통,아랫입술우세,수평,보통,좁음,보통,보통,보통,보통,균형,보통,보통,보통,보통,보통눈,보통눈썹,보통코,일자입,좁은이마,보통턱,계란형,보통인중,보통광대
M0297_01_1_M.png,M0297,중,중,보통,수평,보통,대칭,정상,중,보통,수평,완만,보통,좁음,중,넓음,낮음,균형,매부리,대,보통,아랫입술우세,올라간입,넓음,보통,보통,보통,보통,길쭉,균형,보통,보통,보통,보통,도화안,초승달눈썹,주먹코,보통입,높은이마,보통턱,계란형,보통인중,보통광대
M0298_01_1_M.png,M0298,대,장,둥근형,수평,좁음,비대칭,정상,장,굵은,하강형,완만,넓음,좁음,단,보통,높음,균형,매부리,소,두꺼움,아랫입술우세,처진입,좁음,넓음,보통,좁음,뾰족,길쭉,균형,짧음,좁음,평탄,낮음,음양안,팔자눈썹,단코,받침입,좁은이마,V라인턱,긴형,짧은인중,평평한광대
M0299_01_1_M.png,M0299,중,중,보통,처진눈,넓음,대칭,상삼백,중,보통,상승형,완만,넓음,넓음,중,보통,낮음,균형,들창코,중,보통,아랫입술우세,처진입,보통,넓음,짧음,좁음,보통,보통,균형,보통,좁음,돌출,높음,삼백안,초승달눈썹,들창코,보통입,보통이마,짧은턱,계란형,보통인중,높은광대
M0300_01_1_M.png,M0300,대,중,둥근형,처진눈,보통,대칭,상삼백,단,보통,상승형,아치형,보통,넓음,단,보통,높음,넓적,들창코,중,보통,아랫입술우세,처진입,좁음,보통,보통,보통,둥근,보통,균형,긴,보통,평탄,높음,삼백안,초승달눈썹,들창코,보통입,좁은이마,둥근턱,계란형,긴인중,평평한광대
M0302_01_1_M.png,M0302,대,장,둥근형,올라간눈,보통,대칭,정상,중,보통,상승형,완만,넓음,보통,중,보통,보통,길쭉,보통,대,얇음,아랫입술우세,수평,보통,넓음,긴,좁음,보통,길쭉,균형,보통,좁음,보통,낮음,용안,초승달눈썹,보통코,보통입,보통이마,긴턱,계란형,보통인중,낮은광대
M0303_01_1_M.png,M0303,소,장,세장형,올라간눈,보통,비대칭,정상,중,보통,수평,완만,넓음,보통,중,넓음,낮음,균형,보통,대,두꺼움,아랫입술우세,수평,보통,보통,보통,보통,뾰족,길쭉,균형,짧음,보통,보통,보통,음양안,초승달눈썹,주먹코,받침입,보통이마,보통턱,긴형,짧은인중,보통광대
M0304_01_1_M.png,M0304,대,장,보통,수평,좁음,대칭,정상,중,굵은,상승형,완만,보통,보통,중,좁음,높음,길쭉,매부리,소,얇음,아랫입술우세,수평,넓음,좁음,보통,좁음,보통,보통,균형,긴,넓음,보통,낮음,공작안,보통눈썹,보통코,다문입,좁은이마,보통턱,계란형,긴인중,낮은광대
M0305_01_1_M.png,M0305,중,중,보통,처진눈,보통,대칭,상삼백,중,가늘,상승형,아치형,보통,넓음,장,넓음,낮음,균형,들창코,중,보통,아랫입술우세,처진입,보통,보통,짧음,보통,뾰족,보통,균형,보통,보통,돌출,높음,삼백안,초승달눈썹,주먹코,보통입,보통이마,짧은턱,보통형,보통인중,높은광대
M0306_01_1_M.png,M0306,대,장,둥근형,수평,보통,대칭,정상,단,굵은,상승형,완만,좁음,좁음,장,좁음,보통,길쭉,보통,소,얇음,아랫입술우세,수평,보통,좁음,짧음,좁음,둥근,넓적,균형,긴,넓음,돌출,낮음,공작안,연미,보통코,다문입,좁은이마,둥근턱,둥근형,긴인중,넓은광대
M0307_01_1_M.png,M0307,소,단,보통,수평,좁음,대칭,정상,중,가늘,수평,완만,좁음,좁음,단,보통,보통,균형,보통,대,두꺼움,아랫입술우세,수평,좁음,좁음,보통,보통,보통,보통,균형,보통,넓음,평탄,보통,보통눈,초승달눈썹,단코,받침입,좁은이마,보통턱,계란형,보통인중,평평한광대
M0308_01_1_M.png,M0308,중,단,보통,수평,보통,대칭,정상,장,가늘,하강형,직선,보통,좁음,중,보통,낮음,균형,보통,중,보통,아랫입술우세,올라간입,넓음,보통,보통,보통,보통,길쭉,균형,보통,보통,돌출,보통,도화안,보통눈썹,보통코,보통입,높은이마,보통턱,계란형,보통인중,보통광대
M0309_01_1_M.png,M0309,대,장,둥근형,처진눈,보통,대칭,상삼백,중,굵은,하강형,아치형,넓음,보통,단,넓음,높음,넓적,매부리,소,두꺼움,아랫입술우세,처진입,좁음,넓음,보통,넓음,둥근,길쭉,균형,짧음,넓음,보통,낮음,삼백안,보통눈썹,보통코,받침입,좁은이마,각턱,계란형,짧은인중,낮은광대
M0310_01_1_M.png,M0310,중,중,보통,수평,보통,대칭,정상,중,보통,하강형,완만,보통,좁음,단,보통,보통,균형,매부리,중,보통,아랫입술우세,수평,넓음,보통,보통,보통,보통,보통,균형,보통,보통,보통,낮음,도화안,초승달눈썹,단코,일자입,높은이마,보통턱,계란형,보통인중,낮은광대
M0311_01_1_M.png,M0311,소,중,세장형,올라간눈,넓음,대칭,정상,중,보통,하강형,완만,넓음,보통,중,넓음,보통,넓적,들창코,대,보통,아랫입술우세,올라간입,넓음,보통,보통,좁음,보통,길쭉,균형,보통,좁음,보통,보통,사안,초승달눈썹,들창코,보통입,높은이마,보통턱,계란형,보통인중,보통광대
M0312_01_1_M.png,M0312,대,중,둥근형,올라간눈,보통,대칭,하삼백,단,가늘,수평,아치형,보통,좁음,단,넓음,보통,균형,매부리,대,두꺼움,아랫입술우세,수평,좁음,좁음,짧음,보통,뾰족,길쭉,균형,짧음,보통,평탄,보통,삼백안,초승달눈썹,주먹코,받침입,좁은이마,짧은턱,긴형,짧은인중,평평한광대
M0313_01_1_M.png,M0313,중,중,보통,수평,넓음,대칭,정상,단,가늘,수평,완만,보통,보통,단,넓음,보통,넓적,보통,대,두꺼움,아랫입술우세,수평,보통,좁음,보통,보통,보통,보통,균형,보통,보통,평탄,보통,도화안,초승달눈썹,주먹코,받침입,좁은이마,보통턱,계란형,보통인중,평평한광대
M0314_01_1_M.png,M0314,대,중,둥근형,수평,보통,비대칭,상삼백,중,굵은,상승형,아치형,넓음,보통,장,넓음,높음,길쭉,매부리,중,얇음,아랫입술우세,수평,보통,보통,보통,좁음,보통,길쭉,균형,긴,좁음,평탄,낮음,음양안,보통눈썹,매부리코,일자입,보통이마,보통턱,계란형,긴인중,평평한광대
M0315_01_1_M.png,M0315,소,단,보통,수평,보통,대칭,정상,단,보통,하강형,완만,보통,좁음,단,보통,보통,넓적,보통,중,두꺼움,아랫입술우세,수평,좁음,좁음,보통,넓음,보통,보통,균형,보통,보통,평탄,보통,보통눈,초승달눈썹,단코,받침입,좁은이마,각턱,계란형,보통인중,평평한광대
M0316_01_1_M.png,M0316,중,단,보통,올라간눈,좁음,대칭,정상,중,가늘,수평,완만,좁음,보통,중,좁음,높음,균형,보통,중,보통,아랫입술우세,수평,보통,좁음,보통,보통,보통,보통,균형,보통,보통,보통,보통,보통눈,초승달눈썹,보통코,일자입,좁은이마,보통턱,계란형,보통인중,보통광대
M0317_01_1_M.png,M0317,대,장,둥근형,올라간눈,넓음,대칭,정상,중,가늘,수평,완만,넓음,보통,중,넓음,보통,균형,보통,대,얇음,아랫입술우세,수평,보통,보통,보통,보통,보통,길쭉,균형,보통,보통,돌출,보통,용안,초승달눈썹,주먹코,보통입,보통이마,보통턱,계란형,보통인중,보통광대
M0318_01_1_M.png,M0318,대,장,둥근형,처진눈,좁음,비대칭,정상,장,보통,상승형,완만,넓음,넓음,단,보통,높음,넓적,매부리,소,두꺼움,아랫입술우세,처진입,보통,넓음,짧음,보통,보통,길쭉,균형,긴,넓음,보통,높음,음양안,초승달눈썹,단코,받침입,보통이마,짧은턱,계란형,긴인중,보통광대
M0319_01_1_M.png,M0319,소,중,세장형,처진눈,보통,대칭,상삼백,장,굵은,상승형,완만,보통,넓음,장,보통,낮음,균형,들창코,대,보통,아랫입술우세,처진입,넓음,보통,짧음,넓음,보통,보통,균형,짧음,넓음,돌출,높음,삼백안,농미,보통코,보통입,높은이마,짧은턱,계란형,짧은인중,높은광대
M0320_01_1_M.png,M0320,소,단,보통,수평,보통,대칭,정상,중,보통,수평,완만,보통,보통,중,보통,높음,균형,매부리,중,얇음,아랫입술우세,수평,보통,보통,긴,보통,둥근,보통,균형,짧음,좁음,평탄,낮음,보통눈,초승달눈썹,보통코,일자입,보통이마,둥근턱,계란형,짧은인중,평평한광대
M0321_01_1_M.png,M0321,대,장,둥근형,올라간눈,보통,대칭,정상,장,보통,하강형,직선,보통,보통,장,좁음,보통,길쭉,들창코,소,얇음,아랫입술우세,처진입,넓음,보통,짧음,넓음,보통,보통,균형,긴,넓음,돌출,보통,용안,보통눈썹,보통코,다문입,높은이마,짧은턱,계란형,긴인중,넓은광대
M0322_01_1_M.png,M0322,중,중,보통,수평,넓음,대칭,정상,단,보통,수평,완만,보통,보통,장,넓음,보통,균형,보통,대,보통,아랫입술우세,올라간입,보통,보통,보통,보통,둥근,보통,균형,보통,보통,보통,낮음,도화안,초승달눈썹,주먹코,보통입,보통이마,둥근턱,계란형,보통인중,낮은광대
M0323_01_1_M.png,M0323,중,중,보통,올라간눈,보통,대칭,정상,중,보통,수평,완만,보통,보통,중,보통,보통,길쭉,보통,대,보통,아랫입술우세,올라간입,보통,보통,보통,좁음,보통,보통,균형,짧음,좁음,보통,보통,보통눈,초승달눈썹,보통코,보통입,보통이마,보통턱,계란형,짧은인중,보통광대
M0324_01_1_M.png,M0324,중,단,보통,수평,보통,대칭,정상,중,보통,수평,직선,좁음,좁음,장,보통,보통,길쭉,매부리,대,보통,아랫입술우세,올라간입,넓음,좁음,보통,보통,보통,보통,균형,짧음,보통,보통,보통,도화안,연미,보통코,보통입,좁은이마,보통턱,계란형,짧은인중,보통광대
M0325_01_1_M.png,M0325,대,장,보통,올라간눈,좁음,대칭,정상,장,굵은,상승형,직선,넓음,좁음,장,넓음,높음,넓적,들창코,소,얇음,아랫입술우세,수평,넓음,넓음,보통,좁음,둥근,넓적,균형,보통,좁음,보통,보통,용안,검미,복코,다문입,넓은이마,둥근턱,둥근형,보통인중,보통광대
M0326_01_1_M.png,M0326,중,중,보통,수평,넓음,대칭,정상,단,보통,하강형,완만,넓음,좁음,단,보통,보통,넓적,매부리,중,보통,아랫입술우세,수평,보통,보통,보통,보통,보통,길쭉,균형,긴,좁음,돌출,보통,도화안,초승달눈썹,단코,일자입,보통이마,보통턱,계란형,긴인중,보통광대
M0327_01_1_M.png,M0327,중,중,둥근형,올라간눈,보통,대칭,정상,중,가늘,수평,완만,보통,좁음,단,보통,보통,균형,보통,중,두꺼움,아랫입술우세,수평,보통,보통,짧음,좁음,뾰족,길쭉,균형,보통,좁음,보통,보통,보통눈,초승달눈썹,단코,받침입,보통이마,V라인턱,긴형,보통인중,보통광대
M0328_01_1_M.png,M0328,소,중,세장형,수평,보통,대칭,정상,중,보통,수평,직선,보통,좁음,중,넓음,보통,균형,매부리,대,보통,아랫입술우세,올라간입,넓음,보통,보통,넓음,뾰족,보통,균형,보통,보통,보통,보통,보통눈,일자눈썹,주먹코,보통입,높은이마,각턱,각진형,보통인중,보통광대
M0329_01_1_M.png,M0329,소,중,세장형,수평,보통,대칭,정상,장,보통,수평,직선,보통,좁음,장,보통,낮음,길쭉,보통,중,보통,아랫입술우세,올라간입,넓음,보통,보통,좁음,뾰족,보통,균형,보통,보통,돌출,보통,보통눈,일자눈썹,보통코,보통입,높은이마,V라인턱,보통형,보통인중,보통광대
M0330_01_1_M.png,M0330,중,중,보통,올라간눈,보통,대칭,정상,중,보통,수평,완만,넓음,보통,중,보통,보통,균형,보통,대,보통,아랫입술우세,올라간입,보통,넓음,보통,보통,보통,보통,균형,짧음,좁음,보통,보통,보통눈,초승달눈썹,보통코,보통입,보통이마,보통턱,계란형,짧은인중,보통광대
M0331_01_1_M.png,M0331,중,단,보통,올라간눈,보통,대칭,정상,단,보통,수평,아치형,보통,보통,중,넓음,보통,균형,매부리,대,보통,아랫입술우세,올라간입,좁음,좁음,긴,넓음,보통,보통,균형,보통,넓음,보통,보통,보통눈,초승달눈썹,주먹코,보통입,좁은이마,각턱,계란형,보통인중,보통광대
M0332_01_1_M.png,M0332,중,중,둥근형,올라간눈,넓음,대칭,정상,단,가늘,수평,아치형,보통,보통,중,넓음,보통,균형,들창코,대,두꺼움,아랫입술우세,올라간입,좁음,보통,짧음,보통,뾰족,길쭉,균형,짧음,넓음,평탄,보통,보통눈,초승달눈썹,들창코,복입,좁은이마,짧은턱,긴형,짧은인중,평평한광대
M0333_01_1_M.png,M0333,소,단,세장형,올라간눈,좁음,대칭,정상,중,보통,수평,완만,좁음,넓음,중,보통,보통,균형,들창코,대,보통,아랫입술우세,올라간입,좁음,보통,긴,보통,보통,보통,균형,보통,넓음,보통,낮음,사안,연미,들창코,보통입,좁은이마,긴턱,계란형,보통인중,낮은광대
M0335_01_1_M.png,M0335,소,단,보통,올라간눈,좁음,대칭,정상,중,가늘,수평,아치형,좁음,보통,단,보통,높음,균형,보통,중,보통,아랫입술우세,수평,좁음,좁음,긴,보통,보통,길쭉,균형,긴,보통,평탄,낮음,보통눈,초승달눈썹,단코,일자입,좁은이마,긴턱,계란형,긴인중,평평한광대
M0336_01_1_M.png,M0336,중,중,보통,올라간눈,넓음,대칭,정상,장,보통,수평,직선,넓음,보통,중,보통,보통,길쭉,매부리,대,보통,아랫입술우세,올라간입,넓음,넓음,보통,좁음,보통,길쭉,균형,짧음,좁음,돌출,보통,보통눈,일자눈썹,보통코,보통입,넓은이마,보통턱,계란형,짧은인중,보통광대
M0337_01_1_M.png,M0337,중,중,보통,수평,보통,대칭,정상,단,보통,하강형,아치형,보통,보통,단,보통,높음,균형,보통,중,보통,아랫입술우세,수평,좁음,좁음,보통,보통,보통,보통,균형,짧음,보통,평탄,보통,도화안,초승달눈썹,단코,일자입,좁은이마,보통턱,계란형,짧은인중,평평한광대
M0338_01_1_M.png,M0338,대,장,둥근형,처진눈,보통,대칭,상삼백,중,가늘,상승형,아치형,넓음,넓음,단,넓음,낮음,균형,들창코,중,두꺼움,아랫입술우세,처진입,좁음,넓음,짧음,보통,보통,길쭉,균형,보통,좁음,평탄,높음,삼백안,초승달눈썹,들창코,받침입,좁은이마,짧은턱,계란형,보통인중,평평한광대
M0339_01_1_M.png,M0339,중,장,보통,처진눈,넓음,비대칭,하삼백,단,굵은,하강형,아치형,넓음,보통,단,좁음,높음,넓적,들창코,대,두꺼움,아랫입술우세,처진입,보통,넓음,긴,좁음,둥근,넓적,역삼각,짧음,좁음,평탄,낮음,음양안,단미,들창코,받침입,보통이마,둥근턱,역삼각형,짧은인중,평평한광대
M0340_01_1_M.png,M0340,중,단,보통,처진눈,보통,대칭,상삼백,장,가늘,상승형,아치형,보통,넓음,단,보통,높음,균형,매부리,소,보통,아랫입술우세,처진입,보통,넓음,긴,좁음,둥근,길쭉,균형,보통,보통,평탄,높음,삼백안,초승달눈썹,단코,보통입,보통이마,둥근턱,계란형,보통인중,평평한광대
M0341_01_1_M.png,M0341,중,중,보통,올라간눈,좁음,대칭,정상,중,보통,수평,직선,보통,좁음,장,보통,낮음,길쭉,보통,중,보통,아랫입술우세,수평,보통,보통,보통,보통,보통,보통,균형,보통,보통,돌출,보통,보통눈,일자눈썹,보통코,일자입,보통이마,보통턱,계란형,보통인중,보통광대
M0342_01_1_M.png,M0342,소,중,세장형,올라간눈,보통,대칭,정상,중,굵은,수평,완만,보통,보통,단,넓음,보통,넓적,매부리,대,보통,아랫입술우세,수평,보통,보통,보통,보통,보통,보통,균형,보통,좁음,평탄,낮음,사안,보통눈썹,주먹코,보통입,보통이마,보통턱,계란형,보통인중,평평한광대
M0343_01_1_M.png,M0343,중,장,세장형,처진눈,좁음,비대칭,정상,장,굵은,상승형,완만,보통,넓음,단,보통,낮음,넓적,들창코,소,보통,아랫입술우세,처진입,넓음,좁음,보통,넓음,보통,넓적,균형,보통,넓음,보통,높음,음양안,농미,들창코,보통입,좁은이마,각턱,둥근형,보통인중,보통광대
M0344_01_1_M.png,M0344,소,중,세장형,수평,넓음,대칭,정상,중,가늘,수평,완만,넓음,좁음,중,넓음,보통,넓적,보통,대,두꺼움,아랫입술우세,올라간입,보통,넓음,보통,보통,뾰족,길쭉,균형,보통,좁음,보통,보통,보통눈,초승달눈썹,주먹코,복입,보통이마,보통턱,긴형,보통인중,보통광대
M0346_01_1_M.png,M0346,중,중,보통,올라간눈,보통,대칭,정상,단,보통,수평,완만,보통,좁음,중,넓음,높음,넓적,보통,대,얇음,아랫입술우세,수평,넓음,보통,긴,보통,둥근,보통,균형,짧음,넓음,평탄,낮음,보통눈,초승달눈썹,복코,보통입,높은이마,둥근턱,계란형,짧은인중,평평한광대
M0347_01_1_M.png,M0347,소,중,세장형,올라간눈,좁음,대칭,정상,단,보통,수평,아치형,좁음,보통,중,보통,높음,균형,보통,대,보통,아랫입술우세,수평,좁음,좁음,보통,넓음,둥근,보통,균형,보통,넓음,평탄,낮음,사안,연미,보통코,보통입,좁은이마,각턱,계란형,보통인중,평평한광대
M0348_01_1_M.png,M0348,중,중,보통,수평,보통,대칭,정상,중,보통,하강형,완만,좁음,좁음,중,보통,보통,길쭉,보통,중,보통,아랫입술우세,수평,보통,좁음,보통,보통,보통,보통,균형,짧음,보통,보통,보통,도화안,연미,보통코,일자입,좁은이마,보통턱,계란형,짧은인중,보통광대
M0349_01_1_M.png,M0349,소,중,세장형,수평,보통,대칭,정상,중,가늘,하강형,완만,보통,보통,중,보통,보통,균형,보통,대,보통,아랫입술우세,수평,보통,보통,긴,넓음,보통,길쭉,균형,보통,보통,보통,낮음,보통눈,초승달눈썹,보통코,보통입,보통이마,각턱,계란형,보통인중,낮은광대
M0350_01_1_M.png,M0350,소,중,세장형,올라간눈,보통,비대칭,정상,중,보통,수평,완만,보통,보통,중,보통,높음,균형,보통,중,보통,아랫입술우세,수평,보통,보통,보통,보통,둥근,보통,균형,짧음,보통,평탄,낮음,음양안,초승달눈썹,보통코,일자입,보통이마,둥근턱,계란형,짧은인중,평평한광대
M0351_01_1_M.png,M0351,대,장,보통,올라간눈,좁음,대칭,정상,장,굵은,수평,직선,보통,좁음,중,좁음,높음,넓적,보통,소,얇음,아랫입술우세,수평,넓음,보통,긴,넓음,둥근,넓적,균형,보통,보통,보통,보통,용안,일자눈썹,보통코,다문입,높은이마,각턱,둥근형,보통인중,보통광대
M0352_01_1_M.png,M0352,소,단,세장형,수평,보통,대칭,정상,단,보통,하강형,완만,좁음,보통,중,보통,보통,넓적,보통,중,두꺼움,아랫입술우세,올라간입,좁음,좁음,짧음,보통,보통,보통,균형,보통,보통,보통,보통,보통눈,연미,보통코,복입,좁은이마,짧은턱,계란형,보통인중,보통광대
M0353_01_1_M.png,M0353,대,장,둥근형,처진눈,보통,대칭,상삼백,단,가늘,상승형,아치형,넓음,넓음,단,넓음,높음,넓적,매부리,중,두꺼움,아랫입술우세,처진입,좁음,넓음,보통,넓음,보통,길쭉,균형,짧음,보통,평탄,높음,삼백안,초승달눈썹,보통코,받침입,좁은이마,각턱,계란형,짧은인중,평평한광대
M0354_01_1_M.png,M0354,중,중,보통,수평,넓음,비대칭,정상,단,굵은,하강형,아치형,좁음,보통,단,보통,높음,넓적,보통,소,두꺼움,아랫입술우세,처진입,좁음,좁음,보통,넓음,둥근,넓적,균형,짧음,넓음,평탄,낮음,음양안,연미,단코,받침입,좁은이마,각턱,둥근형,짧은인중,평평한광대
M0355_01_1_M.png,M0355,대,장,둥근형,처진눈,보통,대칭,하삼백,장,굵은,상승형,완만,넓음,넓음,단,보통,높음,넓적,들창코,소,보통,아랫입술우세,수평,넓음,넓음,보통,넓음,둥근,넓적,균형,긴,보통,평탄,높음,삼백안,농미,들창코,보통입,넓은이마,각턱,둥근형,긴인중,평평한광대
M0356_01_1_M.png,M0356,중,중,보통,올라간눈,보통,대칭,정상,중,보통,수평,완만,보통,보통,중,보통,보통,균형,보통,대,보통,아랫입술우세,올라간입,보통,보통,보통,보통,보통,보통,균형,보통,보통,보통,낮음,보통눈,초승달눈썹,보통코,보통입,보통이마,보통턱,계란형,보통인중,낮은광대
M0357_01_1_M.png,M0357,소,중,세장형,수평,보통,대칭,정상,단,보통,수평,완만,보통,좁음,단,넓음,보통,넓적,보통,대,보통,아랫입술우세,수평,보통,좁음,긴,넓음,보통,보통,균형,보통,넓음,보통,보통,보통눈,초승달눈썹,주먹코,보통입,좁은이마,각턱,계란형,보통인중,보통광대
M0358_01_1_M.png,M0358,대,중,둥근형,처진눈,좁음,대칭,상삼백,중,가늘,상승형,아치형,보통,넓음,단,보통,높음,균형,매부리,중,보통,아랫입술우세,처진입,보통,보통,보통,보통,보통,길쭉,균형,긴,넓음,평탄,높음,삼백안,초승달눈썹,단코,보통입,보통이마,보통턱,계란형,긴인중,평평한광대
M0359_01_1_M.png,M0359,소,장,세장형,올라간눈,보통,대칭,상삼백,중,보통,상승형,완만,좁음,넓음,장,좁음,보통,길쭉,보통,중,보통,아랫입술우세,수평,넓음,좁음,짧음,좁음,둥근,넓적,균형,짧음,넓음,돌출,낮음,삼백안,연미,보통코,일자입,좁은이마,둥근턱,둥근형,짧은인중,넓은광대
M0361_01_1_M.png,M0361,중,중,보통,수평,좁음,대칭,정상,중,가늘,하강형,완만,좁음,보통,중,보통,높음,길쭉,보통,대,얇음,아랫입술우세,수평,좁음,좁음,긴,넓음,둥근,보통,균형,짧음,넓음,평탄,낮음,도화안,초승달눈썹,보통코,보통입,좁은이마,각턱,계란형,짧은인중,평평한광대
M0362_01_1_M.png,M0362,소,단,세장형,수평,좁음,비대칭,하삼백,장,굵은,상승형,직선,좁음,보통,단,좁음,높음,길쭉,들창코,소,두꺼움,아랫입술우세,수평,넓음,좁음,보통,넓음,뾰족,넓적,균형,긴,넓음,보통,높음,음양안,연미,들창코,받침입,좁은이마,각턱,둥근형,긴인중,보통광대
M0363_01_1_M.png,M0363,중,단,보통,수평,보통,대칭,정상,중,보통,수평,완만,보통,보통,단,보통,보통,균형,보통,중,보통,아랫입술우세,수평,보통,보통,긴,보통,둥근,보통,균형,보통,보통,보통,낮음,도화안,초승달눈썹,단코,일자입,보통이마,둥근턱,계란형,보통인중,낮은광대
